2018-04-15 23:57:33.884 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('qpid = oslo.messaging._drivers.impl_qpid:QpidDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:33.903 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('amqp = oslo.messaging._drivers.protocols.amqp:ProtonDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:33.911 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('kombu = oslo.messaging._drivers.impl_rabbit:RabbitDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:33.912 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('rabbit = oslo.messaging._drivers.impl_rabbit:RabbitDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.381 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('fake = oslo.messaging._drivers.impl_fake:FakeDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.388 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('zmq = oslo.messaging._drivers.impl_zmq:ZmqDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.390 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('log = oslo.messaging.notify._impl_log:LogDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.391 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('messagingv2 = oslo.messaging.notify._impl_messaging:MessagingV2Driver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.391 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('noop = oslo.messaging.notify._impl_noop:NoOpDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.394 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('routing = oslo.messaging.notify._impl_routing:RoutingDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.395 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('test = oslo.messaging.notify._impl_test:TestDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.396 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('messaging = oslo.messaging.notify._impl_messaging:MessagingDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.400 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('heat.openstack.common.notifier.rpc_notifier2 = oslo.messaging.notify._impl_messaging:MessagingV2Driver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.413 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('heat.openstack.common.notifier.no_op_notifier = oslo.messaging.notify._impl_noop:NoOpDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.413 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('heat.openstack.common.notifier.test_notifier = oslo.messaging.notify._impl_test:TestDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.414 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('heat.openstack.common.notifier.rpc_notifier = oslo.messaging.notify._impl_messaging:MessagingDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:34.414 17 DEBUG stevedore.extension [-] found extension EntryPoint.parse('heat.openstack.common.notifier.log_notifier = oslo.messaging.notify._impl_log:LogDriver') _load_plugins /usr/local/lib/python2.7/dist-packages/stevedore/extension.py:156
2018-04-15 23:57:35.342 17 DEBUG routes.middleware [-] Initialized with method overriding = True, and path info altering = True __init__ /usr/local/lib/python2.7/dist-packages/routes/middleware.py:42
2018-04-15 23:57:35.343 17 INFO keystonemiddleware.auth_token [-] Starting Keystone auth_token middleware
2018-04-15 23:57:35.346 17 WARNING keystonemiddleware.auth_token [-] Configuring admin URI using auth fragments. This is deprecated, use 'identity_uri' instead.
2018-04-15 23:57:35.347 17 INFO keystonemiddleware.auth_token [-] Using /tmp/keystone-signing-8ofbUP as cache directory for signing certificate
2018-04-15 23:57:35.361 17 DEBUG heat-api [-] ******************************************************************************** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2052
2018-04-15 23:57:35.361 17 DEBUG heat-api [-] Configuration options gathered from: log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2053
2018-04-15 23:57:35.362 17 DEBUG heat-api [-] command line args: ['--config-file=/opt/heat/etc/heat/heat.conf', '--log-file=/log/heat-api.log'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2054
2018-04-15 23:57:35.362 17 DEBUG heat-api [-] config files: ['/opt/heat/etc/heat/heat.conf'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2055
2018-04-15 23:57:35.362 17 DEBUG heat-api [-] ================================================================================ log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2056
2018-04-15 23:57:35.363 17 DEBUG heat-api [-] action_retry_limit             = 5 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.363 17 DEBUG heat-api [-] amqp_auto_delete               = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.364 17 DEBUG heat-api [-] amqp_durable_queues            = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.364 17 DEBUG heat-api [-] auth_encryption_key            = notgood but just long enough i think log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.365 17 DEBUG heat-api [-] cloud_backend                  = heat.engine.clients.OpenStackClients log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.365 17 DEBUG heat-api [-] config_dir                     = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.365 17 DEBUG heat-api [-] config_file                    = ['/opt/heat/etc/heat/heat.conf'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.366 17 DEBUG heat-api [-] control_exchange               = heat log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.366 17 DEBUG heat-api [-] debug                          = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.367 17 DEBUG heat-api [-] default_log_levels             = ['amqp=WARN', 'amqplib=WARN', 'boto=WARN', 'qpid=WARN', 'sqlalchemy=WARN', 'suds=INFO', 'oslo.messaging=INFO', 'iso8601=WARN', 'requests.packages.urllib3.connectionpool=WARN'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.367 17 DEBUG heat-api [-] deferred_auth_method           = password log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.368 17 DEBUG heat-api [-] enable_cloud_watch_lite        = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.368 17 DEBUG heat-api [-] enable_stack_abandon           = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.371 17 DEBUG heat-api [-] enable_stack_adopt             = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.372 17 DEBUG heat-api [-] engine_life_check_timeout      = 2 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.372 17 DEBUG heat-api [-] environment_dir                = /etc/heat/environment.d log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.373 17 DEBUG heat-api [-] event_purge_batch_size         = 10 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.373 17 DEBUG heat-api [-] fake_rabbit                    = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.374 17 DEBUG heat-api [-] fatal_deprecations             = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.374 17 DEBUG heat-api [-] heat_metadata_server_url       =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.375 17 DEBUG heat-api [-] heat_stack_user_role           = heat_stack_user log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.375 17 DEBUG heat-api [-] heat_waitcondition_server_url  =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.375 17 DEBUG heat-api [-] heat_watch_server_url          =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.376 17 DEBUG heat-api [-] host                           = heat-server log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.377 17 DEBUG heat-api [-] instance_connection_https_validate_certificates = 1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.377 17 DEBUG heat-api [-] instance_connection_is_secure  = 0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.378 17 DEBUG heat-api [-] instance_driver                = heat.engine.nova log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.378 17 DEBUG heat-api [-] instance_format                = [instance: %(uuid)s]  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.378 17 DEBUG heat-api [-] instance_user                  = ec2-user log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.379 17 DEBUG heat-api [-] instance_uuid_format           = [instance: %(uuid)s]  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.379 17 DEBUG heat-api [-] kombu_reconnect_delay          = 1.0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.380 17 DEBUG heat-api [-] kombu_ssl_ca_certs             =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.384 17 DEBUG heat-api [-] kombu_ssl_certfile             =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.388 17 DEBUG heat-api [-] kombu_ssl_keyfile              =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.389 17 DEBUG heat-api [-] kombu_ssl_version              =  log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.390 17 DEBUG heat-api [-] log_config_append              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.390 17 DEBUG heat-api [-] log_date_format                = %Y-%m-%d %H:%M:%S log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.391 17 DEBUG heat-api [-] log_dir                        = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.393 17 DEBUG heat-api [-] log_file                       = /log/heat-api.log log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.394 17 DEBUG heat-api [-] log_format                     = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.395 17 DEBUG heat-api [-] logging_context_format_string  = %(asctime)s.%(msecs)03d %(process)d %(levelname)s %(name)s [%(request_id)s %(user_identity)s] %(instance)s%(message)s log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.396 17 DEBUG heat-api [-] logging_debug_format_suffix    = %(funcName)s %(pathname)s:%(lineno)d log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.396 17 DEBUG heat-api [-] logging_default_format_string  = %(asctime)s.%(msecs)03d %(process)d %(levelname)s %(name)s [-] %(instance)s%(message)s log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.397 17 DEBUG heat-api [-] logging_exception_prefix       = %(asctime)s.%(msecs)03d %(process)d TRACE %(name)s %(instance)s log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.398 17 DEBUG heat-api [-] logging_stack_context_format_string = %(asctime)s.%(msecs)03d %(process)d %(levelname)s %(name)s [%(request_id)s %(user_identity)s] <%(stack_id)s:%(stack_name)s> %(instance)s%(message)s log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.398 17 DEBUG heat-api [-] max_events_per_stack           = 1000 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.399 17 DEBUG heat-api [-] max_json_body_size             = 1048576 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.399 17 DEBUG heat-api [-] max_nested_stack_depth         = 3 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.400 17 DEBUG heat-api [-] max_resources_per_stack        = 1000 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.400 17 DEBUG heat-api [-] max_stacks_per_tenant          = 100 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.401 17 DEBUG heat-api [-] max_template_size              = 524288 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.402 17 DEBUG heat-api [-] memcached_servers              = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.402 17 DEBUG heat-api [-] notification_driver            = [] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.403 17 DEBUG heat-api [-] notification_topics            = ['notifications'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.404 17 DEBUG heat-api [-] num_engine_workers             = 1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.404 17 DEBUG heat-api [-] onready                        = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.405 17 DEBUG heat-api [-] periodic_interval              = 60 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.406 17 DEBUG heat-api [-] plugin_dirs                    = ['/opt/heat/contrail-heat/contrail_heat/resources'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.407 17 DEBUG heat-api [-] policy_default_rule            = default log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.407 17 DEBUG heat-api [-] policy_file                    = policy.json log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.408 17 DEBUG heat-api [-] publish_errors                 = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.408 17 DEBUG heat-api [-] rabbit_ha_queues               = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.409 17 DEBUG heat-api [-] rabbit_host                    = 127.0.0.1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.409 17 DEBUG heat-api [-] rabbit_hosts                   = ['127.0.0.1:5672'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.410 17 DEBUG heat-api [-] rabbit_login_method            = AMQPLAIN log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.411 17 DEBUG heat-api [-] rabbit_max_retries             = 0 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.411 17 DEBUG heat-api [-] rabbit_password                = **** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.412 17 DEBUG heat-api [-] rabbit_port                    = 5672 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.412 17 DEBUG heat-api [-] rabbit_retry_backoff           = 2 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.413 17 DEBUG heat-api [-] rabbit_retry_interval          = 1 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.413 17 DEBUG heat-api [-] rabbit_use_ssl                 = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.414 17 DEBUG heat-api [-] rabbit_userid                  = guest log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.414 17 DEBUG heat-api [-] rabbit_virtual_host            = / log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.415 17 DEBUG heat-api [-] region_name_for_services       = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.415 17 DEBUG heat-api [-] rpc_backend                    = heat.openstack.common.rpc.impl_kombu log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.416 17 DEBUG heat-api [-] rpc_conn_pool_size             = 30 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.417 17 DEBUG heat-api [-] rpc_response_timeout           = 60 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.417 17 DEBUG heat-api [-] secure_proxy_ssl_header        = X-Forwarded-Proto log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.418 17 DEBUG heat-api [-] stack_action_timeout           = 3600 log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.418 17 DEBUG heat-api [-] stack_domain_admin             = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.418 17 DEBUG heat-api [-] stack_domain_admin_password    = **** log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.419 17 DEBUG heat-api [-] stack_user_domain_id           = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.419 17 DEBUG heat-api [-] stack_user_domain_name         = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.420 17 DEBUG heat-api [-] syslog_log_facility            = LOG_USER log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.420 17 DEBUG heat-api [-] transport_url                  = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.421 17 DEBUG heat-api [-] trusts_delegated_roles         = ['heat_stack_owner'] log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.421 17 DEBUG heat-api [-] use_stderr                     = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.422 17 DEBUG heat-api [-] use_syslog                     = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.422 17 DEBUG heat-api [-] use_syslog_rfc_format          = False log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.422 17 DEBUG heat-api [-] verbose                        = True log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2065
2018-04-15 23:57:35.423 17 DEBUG heat-api [-] clients_swift.ca_file          = None log_opt_values /usr/local/lib/python2.7/dist-packages/oslo_config/cfg.py:2073
